monto_transaccion,tiempo_transaccion,ubicacion_comprador,método_pago,historial_compras,número_devoluciones,edad_cuenta,frecuencia_compras,fraude,tipo_fraude
5132.561813568468,12288.843683432926,1,1,14685.91643415174,5,630,5,1,alto riesgo
308.25357109790497,8466.21557062952,1,3,38146.68422553613,8,1246,55,1,alto riesgo
18896.368004415126,45882.431619818395,1,1,48478.95264321794,2,2770,28,1,alto riesgo
11431.245217340667,15952.294021664833,0,3,19488.804173319168,1,3289,45,1,alto riesgo
5165.4692103830375,783.1817514574627,0,2,45443.295736481115,7,641,96,1,alto riesgo
1218.9859594591967,83325.43367950234,1,1,28515.68842732649,8,2050,9,1,alto riesgo
1411.2271099507557,32785.41676926425,1,0,9069.105203818644,8,543,68,1,alto riesgo
1905.3534742017214,22922.902075589227,1,2,11980.875826780895,1,1000,41,1,alto riesgo
1388.1873391481754,67855.33423046727,1,1,44582.138825393056,7,287,23,1,alto riesgo
4487.480104401379,47167.07197917009,1,2,17278.894259254714,1,698,0,1,alto riesgo
17425.80005026249,48365.252260211986,0,2,26511.487503069213,3,1773,66,1,alto riesgo
2335.1779211840667,49379.24978333606,0,0,22634.373594826575,6,3431,92,1,alto riesgo
2249.006107921979,59506.1388006581,0,1,36922.0813385352,6,1622,11,1,alto riesgo
12077.475637712501,66161.36344240134,1,2,36807.79653949542,7,631,85,1,alto riesgo
785.8802532030643,29744.41558021917,1,1,33765.87382701572,6,356,96,1,alto riesgo
5903.667180418803,71963.99366433284,1,3,22179.54525663303,0,2783,30,1,alto riesgo
2556.7681651189905,47378.46259433411,0,3,45370.388974230016,5,430,94,1,alto riesgo
251.97672373654763,62351.91818805564,0,3,20307.360444130536,9,435,5,1,alto riesgo
5458.368546904832,36570.26799986667,1,3,39388.813617937856,3,177,14,1,alto riesgo
1676.4178204007135,84376.56375356478,1,3,9246.044778159063,1,1099,44,1,alto riesgo
590.6227141472029,27337.24174834214,0,0,9497.172825514534,9,1397,75,1,alto riesgo
13117.049726435422,85327.85576082971,0,0,10013.264533646388,3,3407,50,1,alto riesgo
927.2679589019051,25055.357086065782,0,2,21058.966021262953,5,1821,45,1,alto riesgo
785.3120774947239,47491.51542615024,0,1,36115.19823239405,3,778,63,1,alto riesgo
9085.908046063983,55945.44016125782,1,2,15825.478001708365,2,1248,86,1,alto riesgo
1000.65978540336,24596.61273697965,1,3,35782.59477422064,9,2941,12,1,alto riesgo
4430.514166359229,79087.40327926897,0,1,18690.307268137705,2,499,89,1,alto riesgo
14249.780384165784,84779.424976281,1,1,35487.38393967975,5,2932,47,1,alto riesgo
871.1445165066198,11307.47318782393,1,2,38659.31223005229,9,2022,46,1,alto riesgo
26992.37817330962,6741.39785836886,1,1,10667.562307184964,8,3484,76,1,alto riesgo
1164.5851564170014,14723.768368634619,1,1,44059.56679719605,8,2310,45,1,alto riesgo
51380.273254660286,21670.209345961146,1,0,30838.775014188053,6,1794,79,1,alto riesgo
4538.949386719287,48588.533532288624,1,1,6290.066003774814,5,1278,98,1,alto riesgo
906.5011187400825,4707.0280126126745,1,2,725.2364963724444,3,111,77,1,alto riesgo
9569.533254865733,53158.7096255203,0,3,22171.89189240339,7,1692,34,1,alto riesgo
3370.5537238483894,27255.686043630587,0,2,38358.26800152865,5,1998,57,1,alto riesgo
2118.533927896816,62585.677324052114,1,0,35622.44016101647,5,3495,80,1,alto riesgo
1624.1478966062964,6024.6936537368,1,2,31766.739438614382,6,1932,72,1,alto riesgo
2598.75638717292,77750.03700293737,0,1,32082.67209479135,2,316,68,1,alto riesgo
459.9365722345714,76384.40782194107,1,3,42722.826878999185,5,1594,68,1,alto riesgo
4208.135576263338,78549.88394077275,0,3,4389.94326068134,4,572,58,1,alto riesgo
1878.7318007754711,21559.48748708614,1,0,3728.5178467404257,5,1152,44,1,alto riesgo
4219.240766512728,81183.82657230107,0,2,32406.637939693483,7,132,36,1,alto riesgo
1681.4536260350133,67638.87963351196,0,2,15243.202720758114,2,629,62,1,alto riesgo
6264.677680491728,84170.40364444193,0,0,1077.788707298666,8,390,63,1,alto riesgo
21368.148084199755,8718.198336853304,1,1,48817.669347183895,9,334,17,1,alto riesgo
11261.583587566434,13466.167825250977,0,0,41606.83507883791,9,333,15,1,alto riesgo
2329.1893693751663,78217.43408053464,1,0,22453.75985479482,6,1811,24,1,alto riesgo
10589.841174602614,8230.216088998826,1,3,36298.54600078302,6,2490,2,1,alto riesgo
19134.421174600404,79236.85428868384,0,1,30363.314104550358,8,581,52,1,alto riesgo
1521.5544214571926,63735.64246793078,1,1,29049.70196946909,1,1511,23,1,alto riesgo
1341.2884889435159,6819.570853725584,0,0,893.4548567665679,8,1970,38,1,alto riesgo
1966.0854505827845,56490.05933185215,0,2,27176.68907131195,9,792,11,1,alto riesgo
1701.8014660846106,27723.05873773445,0,2,39025.131023872156,6,2739,66,1,alto riesgo
3509.836221188107,66804.19350404716,0,2,34061.39095684085,4,3103,83,1,alto riesgo
12616.169066920982,41321.028814054094,1,1,3452.7643627436432,6,472,50,1,alto riesgo
2803.408981841344,85233.21475965968,1,2,36332.028677803515,1,1576,41,1,alto riesgo
4528.252703970919,5514.772401931821,0,1,48141.615478629894,4,968,61,1,alto riesgo
3807.717045859641,8851.168462336844,0,1,12485.520543969536,8,1974,82,1,alto riesgo
2207.5960707522972,44128.34483820858,0,2,31012.912270082797,6,1235,61,1,alto riesgo
8480.2246702715,61231.81703152411,0,0,44741.36663112951,1,950,25,1,alto riesgo
1965.8593219048446,33859.720333849655,0,2,45921.69670028025,9,4,75,1,alto riesgo
1328.3617760289212,53938.471147866345,0,0,1912.3187404306575,4,3515,63,1,alto riesgo
6706.6044385940095,83425.92786571667,0,0,40399.52872402329,5,1265,42,1,alto riesgo
14631.636669760192,31587.96437233585,0,0,43729.670914675226,3,1571,38,1,alto riesgo
1514.2680588847315,70938.79364246257,1,3,35297.043635831724,1,1873,76,1,alto riesgo
3489.9216268032083,76775.85791971865,1,3,30501.167285426294,4,227,2,1,alto riesgo
17411.980896932364,80346.0590614504,1,2,45946.37231113868,5,1998,48,1,alto riesgo
3267.0740506614447,66170.21658697618,1,0,16614.88808847179,6,2018,61,1,alto riesgo
9436.577486097058,5299.884355330237,1,3,4044.565867516048,4,351,6,1,alto riesgo
3258.1386921118365,50796.826876227155,1,1,27723.57204703983,8,251,22,1,alto riesgo
11116.39229798354,18309.451758103674,0,0,28632.537504416865,6,2332,66,1,alto riesgo
5263.990224801174,35295.77525476989,0,1,37990.216828957746,0,960,17,1,alto riesgo
4477.623138338233,37639.45588795575,0,0,1516.2156956263439,1,824,32,1,alto riesgo
626.2998029276517,63668.36301473504,1,3,18562.917235005145,9,2113,67,1,alto riesgo
666.985032421275,48703.20032690241,1,1,14125.724800987571,8,846,71,1,alto riesgo
4315.3150474363965,1964.2210493285088,0,0,31376.98625263615,7,3359,10,1,alto riesgo
3784.0799963756494,20872.980092639882,0,3,43364.70703404401,7,3205,55,1,alto riesgo
1827.8880460883636,61352.58922724152,1,3,23454.31586860048,3,3220,64,1,alto riesgo
5878.235617345441,10794.930232531193,0,1,45206.641322067204,6,804,57,1,alto riesgo
1117.7222018627845,35594.86560512733,0,3,9742.323795507818,2,2861,24,1,alto riesgo
3572.8264666985065,64937.943677697374,0,3,24404.78612099498,8,1939,23,1,alto riesgo
4760.016771595783,33185.02156727601,1,3,1419.3515857334583,3,1054,25,1,alto riesgo
2217.706256816607,3142.7429534638113,1,3,32803.2683057999,9,2526,79,1,alto riesgo
3904.260346312227,77803.91096210534,1,3,46163.068720830815,1,564,27,1,alto riesgo
7603.2980099938995,52459.04303743922,1,1,33147.337590848205,5,962,85,1,alto riesgo
2541.910957183818,65805.17677467798,1,0,18150.02062368989,9,1162,60,1,alto riesgo
1837.9072890764796,38567.72792131027,0,3,30291.752956981592,0,1056,99,1,alto riesgo
1467.330986645712,48231.776741400274,0,3,42830.15513537092,5,2087,9,1,alto riesgo
8070.523901895414,71420.55424233511,0,2,41221.73842769196,5,1486,6,1,alto riesgo
5559.346790605429,78810.17504479522,0,2,34487.35339580378,8,1128,59,1,alto riesgo
730.102540343871,54624.79043358807,0,0,7525.3594025629145,0,2807,36,1,alto riesgo
12720.578595789597,36683.2854390309,1,3,3617.960228011452,5,2670,21,1,alto riesgo
4389.178280691522,57165.63173222861,0,1,38136.44615087457,7,299,71,1,alto riesgo
6767.7587342316465,75173.3929018458,1,2,46884.5806259311,7,1258,6,1,alto riesgo
2668.6676822500062,66104.84904013584,0,3,12005.366866972561,6,810,52,1,alto riesgo
2280.9764757504677,7515.2473837574325,0,3,36252.15325832179,1,820,89,1,alto riesgo
12801.69424622861,81751.44796249556,1,2,46471.856544813345,0,10,75,1,alto riesgo
6325.546261985585,39002.64263558048,0,2,36690.12781953667,3,1255,49,1,alto riesgo
3664.714180819458,16829.25355972323,0,0,23229.91062751323,9,3004,9,1,alto riesgo
1310.3993585374715,13460.187948144612,0,1,15367.934123010524,0,2472,63,1,alto riesgo
6041.720479359751,80514.11012818695,1,1,15701.69779153857,1,2470,44,1,alto riesgo
3022.0407326879117,36966.71894435599,0,3,49279.608918420025,6,316,30,1,alto riesgo
2059.02730888358,34363.480219133264,1,3,23410.797370322027,5,1323,46,1,alto riesgo
2345.7333714482743,16018.271742674875,1,2,6767.774608626331,1,2685,57,1,alto riesgo
35999.068064547464,28877.6903457432,0,1,17314.860180705426,1,2992,63,1,alto riesgo
4428.036480619825,77884.87519259966,0,3,15127.974560552198,3,3045,91,1,alto riesgo
4862.168327961214,53940.185388110694,1,0,42649.09345404663,1,2452,49,1,alto riesgo
22168.07872247906,61194.924940550554,0,3,49347.063177960634,0,540,64,1,alto riesgo
887.3431670143087,21312.67028237529,1,3,28691.843802110838,6,1429,50,1,alto riesgo
5587.269960278009,56395.04561769789,1,1,11113.091422616839,0,1592,57,1,alto riesgo
2317.4467644698407,69964.27564960181,1,3,36832.74283683518,9,3187,37,1,alto riesgo
3592.909362884629,644.5573665040431,0,2,11537.829409713602,1,2774,41,1,alto riesgo
5076.47301621744,8011.155552323088,0,2,36736.55452518362,8,939,95,1,alto riesgo
6759.261504207598,1119.6667362430915,0,2,19921.62347800671,5,1554,99,1,alto riesgo
2432.910688356886,23543.232742708333,0,1,48918.227334778014,0,1562,66,1,alto riesgo
1624.7915703590477,36871.37170935048,0,3,32576.77367348874,3,950,23,1,alto riesgo
2270.318456868591,22844.276440319252,1,3,23189.02033600789,4,949,44,1,alto riesgo
11548.8373320572,58069.98018197885,1,3,44910.681316367474,8,1405,4,1,alto riesgo
8785.476592490533,16401.458750287467,1,0,29187.115543088883,2,1731,34,1,alto riesgo
9787.31920605791,74145.45285059004,0,1,130.4315978358561,3,194,74,1,alto riesgo
1152.7855414984913,26076.671638601692,0,0,45242.06013789476,1,2187,18,1,alto riesgo
2830.722361387105,61888.99856684527,0,2,35420.286185446974,4,3109,54,1,alto riesgo
2129.0846192727467,81290.17791127715,0,1,19085.283743133292,2,3640,35,1,alto riesgo
1294.9828868787579,62782.43497435292,1,3,34237.86795040255,3,2847,78,1,alto riesgo
1025.709819098054,11386.632211180964,1,1,11530.014200379928,4,288,32,1,alto riesgo
750.1857991445813,20383.18259854344,1,1,31937.732575683447,5,1455,86,1,alto riesgo
3372.3960421698166,63416.69637878341,1,1,34001.93019990754,9,2874,97,1,alto riesgo
7862.667520257866,80726.83088043997,1,2,11730.50640786129,8,16,22,1,alto riesgo
12769.64531970885,49105.26137971993,0,0,41556.94471396652,5,198,70,1,alto riesgo
8729.258161727528,7092.289961085733,0,3,24548.272007478405,6,198,5,1,alto riesgo
3428.4730485907367,58136.52605673992,0,0,38574.56826947399,4,1188,72,1,alto riesgo
6824.23337649677,10993.999873808081,1,0,5010.249422338508,4,2539,87,1,alto riesgo
796.1334264607408,1720.425301941105,0,3,35670.3266545892,0,3630,1,1,alto riesgo
2266.7287161837166,33188.48312304018,1,3,35827.10514736388,7,1732,85,1,alto riesgo
2931.292362225964,70000.65611986862,0,0,6888.935523321016,0,3093,94,1,alto riesgo
3700.0250406501677,60102.17011620143,0,2,44495.231295097656,5,2685,50,1,alto riesgo
18182.66613645163,26415.411073227464,1,2,5313.963092693108,4,235,24,1,alto riesgo
1058.357279545001,14898.61245379307,1,1,11271.755679839556,1,414,38,1,alto riesgo
9817.561982700963,54115.59031801805,0,3,5524.193678081668,1,3591,9,1,alto riesgo
1570.8017297012084,73102.17705950545,0,1,35035.52319308024,6,2920,43,1,alto riesgo
289.55985325213857,82424.87335259485,1,0,22425.60830727521,5,2948,61,1,alto riesgo
7073.82840465801,60759.30721615867,0,2,49828.62062113897,0,3362,80,1,alto riesgo
18896.033772830015,46765.19944169437,0,0,49767.05630883761,1,3603,26,1,alto riesgo
1223.90938292991,61085.31659846926,0,3,29077.186511668602,2,771,99,1,alto riesgo
4679.967957321835,50370.72564245119,0,1,40733.792041700886,5,453,60,1,alto riesgo
2994.371477407468,6937.466876625198,0,0,4509.3376099451025,1,1285,35,1,alto riesgo
9742.9520034831,25506.038336758564,0,1,48661.33904578218,9,571,67,1,alto riesgo
4361.196426460674,65563.124053975,0,1,8237.920673909344,8,2999,57,1,alto riesgo
6643.250351951741,77380.81580235148,0,2,4775.0911113287,0,2955,72,1,alto riesgo
3027.0791350910013,40821.688829408544,0,0,17585.3166212653,7,3548,32,1,alto riesgo
1165.432371402592,46580.89443230189,1,2,73.24171519664802,8,1887,9,1,alto riesgo
1650.3046912296245,38169.20654501177,1,3,15549.256122248484,2,821,5,1,alto riesgo
1768.4695911315755,65931.7278750301,1,1,6922.889674503596,9,3550,2,1,alto riesgo
1532.4385375515053,35137.373080421574,1,1,2375.4793346648094,5,1528,30,1,alto riesgo
1866.1846125737798,62708.630370214894,1,3,8931.168504146419,2,1825,98,1,alto riesgo
4198.671305489381,43938.198449362375,1,1,35727.37350146368,4,2363,47,1,alto riesgo
1440.6689368370035,32267.173460385377,1,1,47647.222478329044,4,1470,72,1,alto riesgo
8639.159898727898,36488.976032953025,1,0,36684.90392828593,5,508,90,1,alto riesgo
4080.6950263506656,39237.12667711954,0,0,41334.53611028727,8,2572,18,1,alto riesgo
2509.891611436486,74922.68880078995,1,3,31964.922830704683,1,1888,44,1,alto riesgo
2726.5543135861535,6722.796875031909,1,2,4363.1242381147185,3,389,3,1,alto riesgo
6568.446090116374,26712.426914037896,1,0,49457.24207866633,0,2372,41,1,alto riesgo
2560.6914987143587,71782.49605267476,1,3,15948.51604375942,0,1697,86,1,alto riesgo
996.7306880491573,32765.991088000672,0,0,47670.95130311696,4,2969,28,1,alto riesgo
3484.5379728184166,67755.47067102804,1,2,15539.364389056682,1,2063,70,1,alto riesgo
2342.4338751882406,12145.99881029834,0,2,26708.703248748272,0,2825,44,1,alto riesgo
7674.347521521073,66327.17864684084,1,1,32251.77210220616,8,143,63,1,alto riesgo
51153.88532921604,55984.84669340664,0,1,10554.938473138498,6,845,75,1,alto riesgo
1749.8741680100532,83720.70307181404,0,1,18022.92692807429,8,2861,71,1,alto riesgo
32109.246896810513,14886.01974667782,1,2,41722.74060316688,6,1537,4,1,alto riesgo
823.3977788034184,25980.052543261245,0,3,22018.269275528153,8,2538,37,1,alto riesgo
16816.515857077073,46868.78117415593,1,2,28072.003902230652,0,859,78,1,alto riesgo
9756.10556824582,55348.22388037801,0,0,40048.84888779783,5,1364,91,1,alto riesgo
1108.617312120035,37076.69247001547,0,0,39876.20015752844,4,3296,31,1,alto riesgo
4313.1156744947275,1401.707257087083,0,0,4612.3391436746815,6,1793,71,1,alto riesgo
3190.944614199141,25624.17210611944,1,1,30386.206976240264,9,2145,14,1,alto riesgo
499.2177311589314,85938.7443878062,1,3,48218.58128668122,1,1646,27,1,alto riesgo
2803.408981841344,85233.21475965968,1,2,36332.028677803515,1,1576,41,1,alto riesgo
1581.2248515818771,33663.11592849767,0,0,19946.79959044876,7,2139,25,1,alto riesgo
1713.7029195049956,17462.200606154776,0,1,18940.15246067439,8,1311,33,1,alto riesgo
5999.612066919643,18786.028503374342,0,0,20510.563295911572,2,3025,85,1,alto riesgo
3327.9360491515295,47823.3122069013,1,3,31250.459742166608,4,3334,56,1,alto riesgo
3476.040470995406,22131.849325110124,1,2,43317.040786533864,2,330,97,1,alto riesgo
1322.1006442794853,50453.62698416857,1,3,23723.224747822664,4,1722,10,1,alto riesgo
1620.6123829992323,32582.810342847974,0,2,39294.26596643507,0,888,86,1,alto riesgo
1088.4273599527987,84757.77364853876,1,1,36570.25922769288,1,3560,38,1,alto riesgo
1253.8623475802015,27424.213728260664,1,3,39724.32258680508,8,2504,81,1,alto riesgo
11774.112507874652,4331.018988818587,0,2,3736.424033655944,9,3188,55,1,alto riesgo
1328.3617760289212,53938.471147866345,0,0,1912.3187404306575,4,3515,63,1,alto riesgo
4069.988111447154,86367.44587919908,0,2,39187.90579207607,4,3343,96,1,alto riesgo
2788.890074708997,74783.63831749489,1,1,46377.12482289514,0,2528,92,1,alto riesgo
4936.341124308944,68810.15251451636,1,3,5490.976513459745,2,2345,36,1,alto riesgo
2469.5282413642594,29728.561468164884,1,0,20698.73535797045,0,2438,0,1,alto riesgo
2093.876771862664,50882.602744510266,1,2,10292.15271438032,7,607,56,1,alto riesgo
5143.528065487578,73374.02626157374,0,2,4805.832908523194,8,2827,99,1,alto riesgo
17822.476064241666,22811.259990464696,1,0,48328.36034999339,5,599,23,1,alto riesgo
2666.173807355664,14139.641765656883,1,0,46718.05490316024,1,249,29,1,alto riesgo
1719.0236095089576,13792.907394007092,0,0,37661.42256028696,0,2898,25,1,alto riesgo
1583.26582421702,44309.6342674013,1,0,46653.75388482394,8,2945,91,1,alto riesgo
571.2097230683723,48572.077947580576,0,3,38538.51417830342,3,1047,35,1,alto riesgo
606.9079041140672,78967.85754961976,1,1,35935.00589446173,7,1068,53,1,alto riesgo
2073.1499430900394,12316.666718510516,0,3,482.1089232768028,1,2587,39,1,alto riesgo
1413.5048287992518,32748.657233468082,1,1,5665.532216318597,4,235,66,1,alto riesgo
3137.1020972089727,35345.962186577635,0,3,1747.5573678953137,7,1088,15,1,alto riesgo
15990.456943061405,83756.38750078432,1,0,12939.547015631415,7,2957,55,1,alto riesgo
15368.649361587148,54400.99735981324,1,0,25837.05831999886,7,284,27,1,alto riesgo
5247.967195520634,50005.02566317843,0,1,43799.5568499643,9,320,67,1,alto riesgo
3939.9491541374123,24404.812258543934,1,3,9245.957825687401,4,167,21,1,alto riesgo
6127.919339250989,59287.690440533515,0,3,563.4952832249629,3,1124,48,1,alto riesgo
6619.222824381881,1213.5973233971679,1,1,37606.10190398019,6,874,50,1,alto riesgo
886.1520345571614,24200.62198597641,0,0,36161.441244410475,8,964,34,1,alto riesgo
3164.314997233088,69081.44893732273,0,3,31539.648623514287,6,436,77,1,alto riesgo
2161.5378558932593,16691.524551897437,0,2,30379.45103368146,2,2339,98,1,alto riesgo
10704.846508351942,28856.840125468145,0,3,36598.88028883574,5,2088,73,1,alto riesgo
12985.453943707025,67291.6558281194,1,0,17202.73006636247,2,1285,57,1,alto riesgo
5497.072044140675,59063.00915716051,0,0,2548.2591939085255,1,903,17,1,alto riesgo
7587.912029911135,13450.791282376933,0,0,4042.9406828002666,8,2755,12,1,alto riesgo
6216.33618408837,81980.4068297466,0,2,30632.20646724627,1,1594,92,1,alto riesgo
1548.876384162771,2776.9386603702014,1,2,40875.217291616,0,2565,84,1,alto riesgo
19084.7990623952,33621.98867896775,0,2,36384.950210240466,6,1962,62,1,alto riesgo
15594.41811188891,4135.828854556063,1,2,44495.7233725833,6,3324,65,1,alto riesgo
653.3081181587906,64763.555550032535,0,1,47711.305160102485,3,714,86,1,alto riesgo
6996.114933409561,7061.741567132124,1,2,32077.314493166796,4,2731,72,1,alto riesgo
18086.85995482819,16884.828151287074,1,3,28755.42760912213,8,1452,45,1,alto riesgo
3982.937362698451,387.7731202888633,1,2,35381.91906629829,2,3072,47,1,alto riesgo
1662.8351634904807,42071.06076320154,0,2,10705.177117753,4,308,87,1,alto riesgo
2011.126887002108,79133.8953966404,1,0,46845.576774921356,0,1014,9,1,alto riesgo
3101.8197959414606,9749.293332460924,1,1,22978.68424575645,9,2156,48,1,alto riesgo
2704.4455222319207,30018.699277478387,1,3,42616.025305212715,8,2206,56,1,alto riesgo
939.668505314061,26048.7228704607,0,0,43464.98410190904,7,3625,49,1,alto riesgo
8544.727607218098,56729.2424551076,1,2,13007.48783056543,8,2752,86,1,alto riesgo
2365.115031357541,72930.71725421834,0,1,13227.347623432845,9,379,15,1,alto riesgo
3069.1376713852815,72031.39175213568,1,3,14617.315100892276,0,2631,4,1,alto riesgo
3097.721681985296,9079.473868435176,0,3,48394.26788096068,5,2249,25,1,alto riesgo
2482.5287065899047,28116.810319674078,0,2,22109.111632194417,7,759,37,1,alto riesgo
3279.1852604969063,29085.06890321379,0,3,7984.3796438832605,4,3367,4,1,alto riesgo
1978.9191880861492,36969.63534122205,0,0,8008.309924132973,3,1378,24,1,alto riesgo
12861.48969964307,72957.5187894686,1,3,22592.03977005093,6,3370,82,1,alto riesgo
6217.783141318358,59240.194188616835,1,3,14818.392070928654,5,3599,15,1,alto riesgo
2643.3482165361047,5544.977563437165,1,0,40019.172288093454,9,232,37,1,alto riesgo
4517.987871280612,24550.1078267402,1,1,35941.55933976646,7,3499,83,1,alto riesgo
2702.9476104187747,50426.03648078749,0,1,22235.975586307777,8,3242,44,1,alto riesgo
2787.749610911829,78854.76705085348,1,2,44111.6845866188,1,755,51,1,alto riesgo
363.83462965033164,20153.378958999027,1,0,6589.223271567135,0,2476,15,1,alto riesgo
990.3814332395091,69834.17815792869,1,0,9928.84208602976,9,2656,33,1,alto riesgo
3123.393467734674,32041.68939866764,0,0,34915.86995106438,1,3282,79,1,alto riesgo
1534.3886166985892,61286.53798800087,0,2,45324.16278415515,2,2190,95,1,alto riesgo
1148.802384761244,35135.056239811194,0,0,32918.77751694967,0,168,42,1,alto riesgo
15578.036250241206,17003.092039811236,0,2,24096.335104056532,2,2835,87,1,alto riesgo
6478.446276704154,34217.30574600664,0,1,36584.758801854514,3,1326,51,1,alto riesgo
5283.7445011761065,29546.852823854744,1,2,39602.36450133919,6,3417,59,1,alto riesgo
1429.098300442413,77642.37076785542,0,2,33022.76113936882,6,2241,11,1,alto riesgo
959.4848066825963,1837.6728570874384,0,0,27150.736681051098,0,1206,8,1,alto riesgo
3147.411536182045,75329.73913020692,0,2,34370.074922410015,8,2977,89,1,alto riesgo
1465.9700567898203,84964.8268709438,0,1,38203.03275847779,1,1802,18,1,alto riesgo
2277.206551638567,31814.31659412266,1,3,37763.74652871395,9,2862,64,1,alto riesgo
10677.86250795381,39414.207264700766,1,0,21251.74764830463,5,2410,47,1,alto riesgo
2656.474689140694,49068.20252705947,1,1,14451.018995546816,8,3323,62,1,alto riesgo
1377.7928322342952,50606.64621937515,0,2,26720.79325175026,9,1798,6,1,alto riesgo
16631.281235443097,46612.76071357811,1,2,24199.79629930079,3,1260,5,1,alto riesgo
1247.6991439761368,24336.401318076078,0,0,42808.50640651227,5,2478,56,1,alto riesgo
2839.6832161054895,55769.810189930766,0,3,31949.85806914494,5,1438,80,1,alto riesgo
676.687747725218,51829.04510085317,1,1,20230.520756715636,3,494,76,1,alto riesgo
15612.954702518635,58744.48453528401,1,1,1277.094496369291,3,2536,60,1,alto riesgo
9735.104642891529,50508.58087500637,1,1,15697.3825262606,3,2014,70,1,alto riesgo
3823.4455143552914,17118.887433916283,0,2,8007.090995712684,0,803,83,1,alto riesgo
2921.6943128747735,82476.44899923167,1,3,25445.645248849956,9,3225,89,1,alto riesgo
626.2998029276517,63668.36301473504,1,3,18562.917235005145,9,2113,67,1,alto riesgo
668.5051142910963,64869.296256033216,1,0,7769.3034133661295,6,3138,48,1,alto riesgo
1169.8171575926972,27428.981794063406,1,2,35745.20603373232,7,3281,30,1,alto riesgo
829.1682030307248,69952.76348501016,1,1,8965.649386925395,6,1410,96,1,alto riesgo
2547.2593185057817,22406.862113959058,0,3,3589.5511895609243,6,782,89,1,alto riesgo
3116.59654899236,52489.02190093824,0,0,18340.740456316707,6,2516,46,1,alto riesgo
4105.398900615761,34533.434439089964,1,0,14978.552866956157,7,2909,54,1,alto riesgo
1077.8303909500657,59000.021382702296,1,2,6233.185984435275,6,2638,0,1,alto riesgo
2449.23442581672,63183.27255159803,1,0,33558.86708029024,4,1979,95,1,alto riesgo
6945.501070255604,33651.600972209875,0,2,30355.965758557264,7,2034,35,1,alto riesgo
1140.877572880331,7586.290384791882,0,1,22407.232780912705,4,3298,38,1,alto riesgo
5139.678303473664,20370.333332972692,1,0,14945.216950975715,4,1888,38,1,alto riesgo
13035.79261303166,20061.11745383222,1,0,45726.98179459887,4,124,52,1,alto riesgo
1375.1926207841107,73303.538264214,0,1,18161.5349367127,2,2852,62,1,alto riesgo
5390.578540588686,62629.09943814272,1,2,9360.046048271564,2,2924,64,1,alto riesgo
785.3120774947239,47491.51542615024,0,1,36115.19823239405,3,778,63,1,alto riesgo
2745.8578577565563,15732.761357639249,0,1,35621.76223635108,3,599,30,1,alto riesgo
3239.1338973244788,53607.923388061616,1,3,9267.01170150057,0,451,1,1,alto riesgo
227.89002062402517,45671.947329830145,0,1,12150.375104399547,2,2863,28,1,alto riesgo
1490.206672055344,45007.70602337011,1,0,15742.140704031255,3,1572,41,1,alto riesgo
1691.600998571357,2435.324739089018,0,1,42203.355296823196,1,3286,77,1,alto riesgo
700.3321325708913,46555.64445906321,0,0,17494.14522346993,6,2072,9,1,alto riesgo
1911.9052304251416,6019.741673806496,0,0,41578.02066209207,2,2506,7,1,alto riesgo
1711.0711282688783,59133.13851298402,1,3,16677.394320320527,9,2901,43,1,alto riesgo
586.7588680248566,76539.42252725402,0,2,15352.794708493533,6,505,57,1,alto riesgo
10704.846508351942,28856.840125468145,0,3,36598.88028883574,5,2088,73,1,alto riesgo
4755.593517926095,62831.28443948777,1,1,2782.481575454554,8,1750,3,1,alto riesgo
4129.714706864368,70069.58856728843,0,3,28791.59313600101,9,994,48,1,alto riesgo
2754.726173877896,79255.00562850208,0,1,5034.200161414581,1,2129,15,1,alto riesgo
1055.3443146895397,42818.16534823878,1,1,37832.244094100286,3,3344,98,1,alto riesgo
4215.182678100716,14145.282119619693,1,1,16930.3620539258,2,2921,33,1,alto riesgo
4273.254317869979,67729.6224135953,0,3,29316.480871703898,0,2832,37,1,alto riesgo
6726.249460417816,74649.60464876024,1,3,47972.96648079337,0,2974,15,1,alto riesgo
13206.96882156723,19850.16627973226,0,0,28725.366886401287,7,2322,53,1,alto riesgo
17796.922639412765,57357.15453900671,1,2,18720.314587384328,7,3476,99,1,alto riesgo
3538.2231557868527,46449.11367628033,1,2,4314.609631064559,9,901,49,1,alto riesgo
1745.270632700043,43320.35908294227,1,2,44006.15687073734,8,1590,92,1,alto riesgo
3331.6512629895424,46227.98678518236,0,0,49852.92403198173,5,2118,14,1,alto riesgo
8703.80822240095,37531.82949452007,0,3,47042.734812221024,9,1341,46,1,alto riesgo
3418.544110676192,59861.03893723758,1,1,22537.135743754356,4,2021,51,1,alto riesgo
785.0233788717735,69908.87078845198,1,0,360.2843274003453,3,1742,21,1,alto riesgo
977.5119311870513,84124.17130060299,1,1,14659.125285411128,7,1246,59,1,alto riesgo
5390.578540588686,62629.09943814272,1,2,9360.046048271564,2,2924,64,1,alto riesgo
308.25357109790497,8466.21557062952,1,3,38146.68422553613,8,1246,55,1,alto riesgo
2734.257003607604,44709.630892629844,1,3,10548.46715081238,6,582,84,1,alto riesgo
1556.5072919918784,74159.31659413116,1,1,3036.748894146707,0,3149,26,1,alto riesgo
2745.586283162272,57608.91434255319,1,3,25796.495846605212,1,1966,26,1,alto riesgo
